,datas,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamento,aumento_reducao_caixa_equivalentes,tic
16,30/06/2020,29310.0,-11910.0,3620.0,26210.0,PETR3
17,31/03/2020,34990.0,-6660.0,12800.0,50680.0,PETR3
18,31/12/2019,30690.0,-31940.0,-26260.0,-25150.0,PETR3
19,30/09/2019,32820.0,-2550.0,-48380.0,-11060.0,PETR3
20,30/06/2019,20500.0,31100.0,-21500.0,29460.0,PETR3
21,31/03/2019,17750.0,-4560.0,-30200.0,-17380.0,PETR3
22,31/12/2018,26110.0,-5520.0,-21700.0,-2950.0,PETR3
23,30/09/2018,21930.0,-13900.0,-18650.0,-8730.0,PETR3
24,30/06/2018,25600.0,28.0,-35250.0,-826.0,PETR3
25,31/03/2018,22220.0,638.0,-30490.0,-8130.000000000001,PETR3
26,31/12/2017,19570.0,-12310.0,-9870.0,63.0,PETR3
27,30/09/2017,24020.0,-11600.0,-12580.0,-3540.0,PETR3
28,30/06/2017,19650.0,-3050.0,-2680.0,17100.0,PETR3
29,31/03/2017,23230.0,-8260.0,-21360.0,-8230.0,PETR3
30,31/12/2016,23740.0,-6900.0,-17720.0,-952.0,PETR3
31,30/09/2016,26720.0,-7890.0,-12100.0,7120.0,PETR3
32,30/06/2016,21940.0,-10760.0,-19550.0,-14840.0,PETR3
33,31/03/2016,17310.0,-14520.0,-17360.0,-20070.0,PETR3
34,31/12/2015,25270.0,-14570.0,-11420.0,-2029.9999999999998,PETR3
35,30/09/2015,21820.0,-11570.0,-11860.0,18700.0,PETR3
36,30/06/2015,22890.0,5250.0,19000.0,46720.0,PETR3
37,31/03/2015,16430.0,-21330.0,-9910.0,-9790.0,PETR3
38,31/12/2014,14970.0,-16980.0,-6340.0,-5390.0,PETR3
39,30/09/2014,23550.0,-31110.0,-5070.0,-8520.0,PETR3
40,30/06/2014,14300.0,-16920.0,-6330.0,-10330.0,PETR3
41,31/03/2014,9420.0,-20190.0,43890.0,31290.0,PETR3
42,31/12/2013,10780.0,-18420.0,4610.0,-2180.0,PETR3
43,30/09/2013,14360.0,-19590.0,-6700.0,-11900.0,PETR3
44,30/06/2013,16200.0,-22340.0,28320.0,24010.0,PETR3
45,31/03/2013,14880.0,-16320.0,1030.0,-392.93,PETR3
46,31/12/2012,11680.0,-21120.0,6870.0,-2560.0,PETR3
47,30/09/2012,16370.000000000002,-16320.0,3780.0,3870.0,PETR3
48,30/06/2012,11010.0,-20180.0,-5450.0,-13590.0,PETR3
49,31/03/2012,15090.0,-17320.0,6440.0,4160.0,PETR3
50,31/12/2011,13800.0,-16030.000000000002,5130.0,3000.0,PETR3
51,30/09/2011,15350.0,-13320.0,-4040.0,-1010.0,PETR3
52,30/06/2011,14250.0,-19090.0,-3130.0,-8670.0,PETR3
53,31/03/2011,12920.0,-9400.0,9700.0,13020.0,PETR3
0,30/06/2024,47170.0,-10460.0,-54180.0,-13860.0,PETR4
1,31/03/2024,46480.0,-16440.0,-35580.0,-3920.0,PETR4
2,31/12/2023,57660.0,-15980.0,-38930.0,971.0,PETR4
3,30/09/2023,56530.0,-13780.0,-34740.0,10760.0,PETR4
4,30/06/2023,47750.0,-4000.0,-43500.0,-2400.0,PETR4
5,31/03/2023,53760.0,-5740.0,-36260.0,10550.0,PETR4
6,31/12/2022,67580.0,-12300.0,-36980.0,18070.0,PETR4
7,30/09/2022,63210.0,-3820.0,-121010.0,-61700.0,PETR4
8,30/06/2022,71800.0,16730.0,-89710.0,3710.0,PETR4
9,31/03/2022,52820.0,-4980.0,-16460.0,23160.0,PETR4
10,31/12/2021,51390.0,3110.0,-55730.0,-944.0,PETR4
11,30/09/2021,55100.0,20580.0,-68220.0,10300.0,PETR4
12,30/06/2021,56560.0,-5190.0,-65530.0,-19030.0,PETR4
13,31/03/2021,40070.0,-7430.0,-30820.0,7230.0,PETR4
14,31/12/2020,37700.0,-1840.0,-39240.0,-10730.0,PETR4
15,30/09/2020,46100.0,-3050.0,-78950.0,-34960.0,PETR4
16,30/06/2020,29310.0,-11910.0,3620.0,26210.0,PETR4
17,31/03/2020,34990.0,-6660.0,12800.0,50680.0,PETR4
18,31/12/2019,30690.0,-31940.0,-26260.0,-25150.0,PETR4
19,30/09/2019,32820.0,-2550.0,-48380.0,-11060.0,PETR4
20,30/06/2019,20500.0,31100.0,-21500.0,29460.0,PETR4
21,31/03/2019,17750.0,-4560.0,-30200.0,-17380.0,PETR4
22,31/12/2018,26110.0,-5520.0,-21700.0,-2950.0,PETR4
23,30/09/2018,21930.0,-13900.0,-18650.0,-8730.0,PETR4
24,30/06/2018,25600.0,28.0,-35250.0,-826.0,PETR4
25,31/03/2018,22220.0,638.0,-30490.0,-8130.000000000001,PETR4
26,31/12/2017,19570.0,-12310.0,-9870.0,63.0,PETR4
27,30/09/2017,24020.0,-11600.0,-12580.0,-3540.0,PETR4
28,30/06/2017,19650.0,-3050.0,-2680.0,17100.0,PETR4
29,31/03/2017,23230.0,-8260.0,-21360.0,-8230.0,PETR4
30,31/12/2016,23740.0,-6900.0,-17720.0,-952.0,PETR4
31,30/09/2016,26720.0,-7890.0,-12100.0,7120.0,PETR4
32,30/06/2016,21940.0,-10760.0,-19550.0,-14840.0,PETR4
33,31/03/2016,17310.0,-14520.0,-17360.0,-20070.0,PETR4
34,31/12/2015,25270.0,-14570.0,-11420.0,-2029.9999999999998,PETR4
35,30/09/2015,21820.0,-11570.0,-11860.0,18700.0,PETR4
36,30/06/2015,22890.0,5250.0,19000.0,46720.0,PETR4
37,31/03/2015,16430.0,-21330.0,-9910.0,-9790.0,PETR4
38,31/12/2014,14970.0,-16980.0,-6340.0,-5390.0,PETR4
39,30/09/2014,23550.0,-31110.0,-5070.0,-8520.0,PETR4
40,30/06/2014,14300.0,-16920.0,-6330.0,-10330.0,PETR4
41,31/03/2014,9420.0,-20190.0,43890.0,31290.0,PETR4
42,31/12/2013,10780.0,-18420.0,4610.0,-2180.0,PETR4
43,30/09/2013,14360.0,-19590.0,-6700.0,-11900.0,PETR4
44,30/06/2013,16200.0,-22340.0,28320.0,24010.0,PETR4
45,31/03/2013,14880.0,-16320.0,1030.0,-392.93,PETR4
46,31/12/2012,11680.0,-21120.0,6870.0,-2560.0,PETR4
47,30/09/2012,16370.000000000002,-16320.0,3780.0,3870.0,PETR4
48,30/06/2012,11010.0,-20180.0,-5450.0,-13590.0,PETR4
49,31/03/2012,15090.0,-17320.0,6440.0,4160.0,PETR4
50,31/12/2011,13800.0,-16030.000000000002,5130.0,3000.0,PETR4
51,30/09/2011,15350.0,-13320.0,-4040.0,-1010.0,PETR4
52,30/06/2011,14250.0,-19090.0,-3130.0,-8670.0,PETR4
53,31/03/2011,12920.0,-9400.0,9700.0,13020.0,PETR4
0,30/06/2024,1610.0,-683.7,54.86,2420.0,PRIO3
1,31/03/2024,1610.0,-1490.0,1180.0,1690.0,PRIO3
2,31/12/2023,2800.0,-710.8,-1100.0,110.14,PRIO3
3,30/09/2023,2610.0,-1130.0,-638.74,1070.0,PRIO3
4,30/06/2023,2420.0,-1380.0,-457.63,628.07,PRIO3
5,31/03/2023,-90.11,-10020.0,1280.0,-9090.0,PRIO3
6,31/12/2022,1410.0,124.75,-29.61,1250.0,PRIO3
7,30/09/2022,1850.0,632.17,1940.0,5170.0,PRIO3
8,30/06/2022,701.41,-1480.0,1110.0,101.77,PRIO3
9,31/03/2022,969.77,549.47,992.9,2120.0,PRIO3
10,31/12/2021,669.43,-1340.0,-333.78,-978.3,PRIO3
11,30/09/2021,709.53,-1860.0,-378.85,-1430.0,PRIO3
12,30/06/2021,81.65,-1170.0,1400.0,196.59,PRIO3
13,31/03/2021,723.13,-376.1,1940.0,2380.0,PRIO3
14,31/12/2020,363.36,243.98,-191.05,386.69,PRIO3
15,30/09/2020,462.76,-143.24,-210.61,102.9,PRIO3
16,30/06/2020,554.68,7.56,-574.62,4.51,PRIO3
17,31/03/2020,236.75,-693.45,262.98,-144.22,PRIO3
18,31/12/2019,-77.13,-139.55,330.81,100.48,PRIO3
19,30/09/2019,147.76,-62.72,-127.62,-33.96,PRIO3
20,30/06/2019,329.11,-73.99,-3.2,252.63,PRIO3
21,31/03/2019,44.93,-1110.0,989.76,-46.75,PRIO3
22,31/12/2018,102.41,-220.78,247.6,125.95,PRIO3
23,30/09/2018,90.65,65.07,-201.25,-41.17,PRIO3
24,30/06/2018,95.02,-216.92,95.17,-17.33,PRIO3
25,31/03/2018,-17.96,34.63,-20.5,-5.78,PRIO3
26,31/12/2017,25.29,47.07,-9.36,64.57,PRIO3
27,30/09/2017,36.32,36.31,-85.89,-13.15,PRIO3
28,30/06/2017,9.13,27.44,-10.25,27.68,PRIO3
29,31/03/2017,-19.2,-110.65,119.37,-11.44,PRIO3
30,31/12/2016,77.95,-87.35,2.88,11.52,PRIO3
31,30/09/2016,7.55,-20.76,-1.54,-14.8,PRIO3
32,30/06/2016,-17.49,-119.69,-6.65,-137.42,PRIO3
33,31/03/2016,45.98,-163.31,,-118.46,PRIO3
34,31/12/2015,103.47,31.25,-5.37,116.76,PRIO3
35,30/09/2015,-83.42,-63.23,,-160.66,PRIO3
36,30/06/2015,-6.0,21.84,-3.16,18.67,PRIO3
37,31/03/2015,-34.22,-7.23,,-41.45,PRIO3
38,31/12/2014,-19.43,-134.71,107.09,-47.05,PRIO3
39,30/09/2014,23.81,88.82,-64.53,48.11,PRIO3
40,30/06/2014,-71.91,189.55,45.01,162.64,PRIO3
41,31/03/2014,155.7,79.2,-81.54,153.36,PRIO3
42,31/12/2013,97.09,38.09,-119.6,21.61,PRIO3
43,30/09/2013,-212.74,188.28,-4.09,-28.55,PRIO3
44,30/06/2013,-60.88,-119.68,171.67,-8.88,PRIO3
45,31/03/2013,-106.35,117.24,,11.8,PRIO3
46,31/12/2012,-23.54,4.62,7.77,-15.41,PRIO3
47,30/09/2012,-100.83,66.76,-5.48,-3.47,PRIO3
48,30/06/2012,1640.0,-1620.0,5.92,14.35,PRIO3
49,31/03/2012,-1750.0,1760.0,1.37,-14.87,PRIO3
50,31/12/2011,-118.22,66.37,31.37,-20.47,PRIO3
51,30/09/2011,-261.73,185.3,69.65,-6.79,PRIO3
52,30/06/2011,-48.73,68.75,57.51,77.52,PRIO3
53,31/03/2011,-74.73,57.78,2.84,-14.11,PRIO3
0,30/06/2024,27.42,227.43,-356.69,-101.84,QUAL3
1,31/03/2024,180.14,-73.22,-4.0,102.92,QUAL3
2,31/12/2023,-6.43,129.89,-27.33,96.13,QUAL3
3,30/09/2023,171.2,-374.26,-4.13,-207.19,QUAL3
4,30/06/2023,58.6,-104.25,-6.88,-52.53,QUAL3
5,31/03/2023,274.69,-88.6,-5.04,181.05,QUAL3
6,31/12/2022,91.15,-99.82,-77.85,-86.52,QUAL3
7,30/09/2022,217.35,-117.95,-460.43,-361.03,QUAL3
8,30/06/2022,139.32,-184.62,493.9,448.6,QUAL3
9,31/03/2022,116.22,-133.27,-56.33,-73.38,QUAL3
10,31/12/2021,205.02,-229.12,-378.62,-402.73,QUAL3
11,30/09/2021,215.24,-166.19,298.58,347.63,QUAL3
12,30/06/2021,149.8,-336.61,144.83,-41.99,QUAL3
13,31/03/2021,237.88,-75.59,-34.52,127.78,QUAL3
14,31/12/2020,159.34,-301.22,-53.91,-195.79,QUAL3
15,30/09/2020,234.45,-67.57,-3.91,162.96,QUAL3
16,30/06/2020,270.45,-52.37,-5.59,212.49,QUAL3
17,31/03/2020,187.03,-143.1,-5.87,38.06,QUAL3
18,31/12/2019,245.79,747.43,-976.2,17.01,QUAL3
19,30/09/2019,166.14,-662.74,495.96,,QUAL3
20,30/06/2019,172.25,-59.67,-190.46,-77.88,QUAL3
21,31/03/2019,286.82,-156.42,-5.28,125.11,QUAL3
22,31/12/2018,120.95,-196.64,-30.6,-106.28,QUAL3
23,30/09/2018,252.92,-117.68,,135.24,QUAL3
24,30/06/2018,111.99,9.92,-192.09,-70.18,QUAL3
25,31/03/2018,293.45,-28.48,-233.03,31.94,QUAL3
26,31/12/2017,-3.47,-136.96,4.85,-135.58,QUAL3
27,30/09/2017,200.79,-141.6,-57.02,2.16,QUAL3
28,30/06/2017,74.78,7.42,-27.52,54.68,QUAL3
29,31/03/2017,262.56,-162.45,,100.1,QUAL3
30,31/12/2016,184.79,-55.45,-165.59,-36.25,QUAL3
31,30/09/2016,191.59,-234.3,67.72,25.02,QUAL3
32,30/06/2016,148.58,-139.03,-215.77,-206.22,QUAL3
33,31/03/2016,96.33,-32.32,-6.98,57.03,QUAL3
34,31/12/2015,134.91,-24.09,-403.85,-293.03,QUAL3
35,30/09/2015,164.97,-104.98,,60.02,QUAL3
36,30/06/2015,154.16,-118.17,-138.54,-102.55,QUAL3
37,31/03/2015,116.14,-27.34,-6.0,82.81,QUAL3
38,31/12/2014,163.93,-93.95,26.93,96.91,QUAL3
39,30/09/2014,154.49,-110.05,305.65,350.09,QUAL3
40,30/06/2014,82.46,-301.98,3.92,-215.6,QUAL3
41,31/03/2014,43.54,-69.34,5.59,-20.21,QUAL3
42,31/12/2013,163.87,-64.54,19.98,119.32,QUAL3
43,30/09/2013,95.07,-40.38,-77.37,-22.68,QUAL3
44,30/06/2013,93.91,-13.07,2.95,83.79,QUAL3
45,31/03/2013,47.11,-23.82,,22.98,QUAL3
46,31/12/2012,79.33,-34.02,,45.77,QUAL3
47,30/09/2012,112.72,-305.03,-51.34,-243.65,QUAL3
48,30/06/2012,-6.0,-35.47,3.35,-38.12,QUAL3
49,31/03/2012,31.45,-41.16,,-9.71,QUAL3
50,31/12/2011,15.49,-13.85,59.83,61.47,QUAL3
51,30/09/2011,35.01,-137.35,268.0,165.65,QUAL3
52,30/06/2011,40.07,-48.47,1.78,-6.62,QUAL3
53,31/03/2011,47.83,-10.87,-26.9,10.07,QUAL3
0,30/06/2024,252.65,-279.35,-16.24,-42.94,RADL3
1,31/03/2024,655.08,-199.49,-455.32,,RADL3
2,31/12/2023,674.74,-398.5,-457.51,-181.27,RADL3
3,30/09/2023,88.89,-350.24,509.63,248.28,RADL3
4,30/06/2023,613.56,-317.67,-321.85,-25.96,RADL3
5,31/03/2023,408.14,-240.72,-229.7,-62.27,RADL3
6,31/12/2022,923.17,-411.73,-449.07,62.37,RADL3
7,30/09/2022,240.77,-360.51,-327.89,-447.63,RADL3
8,30/06/2022,676.52,-265.1,-58.77,352.65,RADL3
9,31/03/2022,-158.21,-192.24,460.48,110.04,RADL3
10,31/12/2021,824.32,-272.61,-442.74,108.96,RADL3
11,30/09/2021,455.64,-233.88,-241.29,-19.53,RADL3
12,30/06/2021,103.59,-231.78,-339.56,-467.75,RADL3
13,31/03/2021,167.0,-147.67,-165.25,-145.92,RADL3
14,31/12/2020,819.34,-197.91,-341.28,280.15,RADL3
15,30/09/2020,647.38,-184.45,-129.14,333.79,RADL3
16,30/06/2020,-284.39,-110.4,127.5,-267.29,RADL3
17,31/03/2020,294.91,-180.34,119.91,234.48,RADL3
18,31/12/2019,274.64,193.4,-575.5,-107.46,RADL3
19,30/09/2019,25.91,140.34,95.05,261.29,RADL3
20,30/06/2019,373.43,-162.06,-309.59,-98.21,RADL3
21,31/03/2019,75.13,-174.42,101.32,2.03,RADL3
22,31/12/2018,330.16,-220.91,-141.24,-31.99,RADL3
23,30/09/2018,206.28,-191.73,-22.24,-7.7,RADL3
24,30/06/2018,96.05,-166.09,248.62,178.58,RADL3
25,31/03/2018,50.38,-124.24,-88.34,-162.2,RADL3
26,31/12/2017,217.48,-159.45,-187.72,-129.69,RADL3
27,30/09/2017,309.87,-191.43,-48.24,70.2,RADL3
28,30/06/2017,113.75,-153.21,182.22,142.76,RADL3
29,31/03/2017,-12.26,-135.08,52.31,-95.03,RADL3
30,31/12/2016,190.09,-134.68,-34.6,20.81,RADL3
31,30/09/2016,311.33,-143.65,31.65,199.33,RADL3
32,30/06/2016,107.86,-111.8,-46.33,-50.27,RADL3
33,31/03/2016,-53.74,-98.93,-6.61,-159.28,RADL3
34,31/12/2015,336.73,-212.21,-95.07,29.46,RADL3
35,30/09/2015,172.95,-98.53,-16.56,57.86,RADL3
36,30/06/2015,128.4,-86.26,-62.08,-19.94,RADL3
37,31/03/2015,43.08,-59.41,-33.99,-50.32,RADL3
38,31/12/2014,185.92,-83.6,29.1,131.42,RADL3
39,30/09/2014,99.3,-64.59,-28.45,6.26,RADL3
40,30/06/2014,133.38,-70.32,-58.7,4.37,RADL3
41,31/03/2014,-58.68,-52.46,8.4,-102.74,RADL3
42,31/12/2013,140.78,-61.55,40.28,119.52,RADL3
43,30/09/2013,125.4,-63.38,-13.21,48.81,RADL3
44,30/06/2013,32.87,-59.94,-26.38,-53.45,RADL3
45,31/03/2013,6.7,-51.95,5.3,-39.96,RADL3
46,31/12/2012,44.09,-113.05,17.52,-51.44,RADL3
47,30/09/2012,168.99,-56.57,-18.95,93.48,RADL3
48,30/06/2012,14.31,-49.8,-9.02,-44.51,RADL3
49,31/03/2012,-122.05,-38.54,-9.94,-170.53,RADL3
50,31/12/2011,,,,,RADL3
51,30/09/2011,32.96,-15.4,-4.87,12.69,RADL3
52,30/06/2011,15.22,-12.99,-21.97,-19.74,RADL3
53,31/03/2011,-46.78,-9.5,36.2,-20.08,RADL3
0,30/06/2024,2320.0,-652.25,-1170.0,494.06,RAIL3
1,31/03/2024,1410.0,-1360.0,248.52,300.87,RAIL3
2,31/12/2023,1100.0,513.46,-1350.0,263.67,RAIL3
3,30/09/2023,1760.0,-1810.0,1300.0,1260.0,RAIL3
4,30/06/2023,1650.0,-602.7,-588.75,461.19,RAIL3
5,31/03/2023,936.79,-2009.9999999999998,-1060.0,-2130.0,RAIL3
6,31/12/2022,916.58,813.68,-933.53,796.68,RAIL3
7,30/09/2022,1530.0,-526.75,-646.6,353.96,RAIL3
8,30/06/2022,1370.0,-574.97,-933.89,-142.53,RAIL3
9,31/03/2022,1020.0,-598.27,-3470.0,-3070.0,RAIL3
10,31/12/2021,834.08,-1170.0,1350.0,1100.0,RAIL3
11,30/09/2021,804.46,-109.11,2770.0,3550.0,RAIL3
12,30/06/2021,1270.0,-858.08,658.11,1070.0,RAIL3
13,31/03/2021,428.76,-1210.0,-3490.0,-4050.0,RAIL3
14,31/12/2020,689.3,-702.97,-459.52,-695.1,RAIL3
15,30/09/2020,1220.0,-1960.0,3560.0,3000.0,RAIL3
16,30/06/2020,968.43,-695.7,2020.0,2300.0,RAIL3
17,31/03/2020,25.38,888.32,298.83,1210.0,RAIL3
18,31/12/2019,979.16,-1110.0,695.73,567.76,RAIL3
19,30/09/2019,1200.0,-397.78,-801.08,4.46,RAIL3
20,30/06/2019,821.55,-7.0,-381.64,432.7,RAIL3
21,31/03/2019,521.87,713.43,-418.95,816.57,RAIL3
22,31/12/2018,693.98,-912.37,288.17,69.47,RAIL3
23,30/09/2018,984.88,-270.34,-724.42,-9.54,RAIL3
24,30/06/2018,723.26,-353.06,-2050.0,-1610.0,RAIL3
25,31/03/2018,302.6,124.58,1030.0,1510.0,RAIL3
26,31/12/2017,581.05,-2200.0,1600.0,-9.68,RAIL3
27,30/09/2017,718.05,341.75,-1060.0,4.14,RAIL3
28,30/06/2017,465.73,-2160.0,-691.26,-2400.0,RAIL3
29,31/03/2017,546.43,-90.29,1820.0,2330.0,RAIL3
30,31/12/2016,-81.46,239.06,70.9,228.5,RAIL3
31,30/09/2016,618.86,-15.82,-618.62,-15.59,RAIL3
32,30/06/2016,348.63,-1950.0,1650.0,40.59,RAIL3
33,31/03/2016,326.72,-13.1,-342.43,-28.81,RAIL3
34,31/12/2015,296.81,-161.87,-142.2,-7.26,RAIL3
35,30/09/2015,421.42,-534.98,-77.03,-190.59,RAIL3
36,30/06/2015,473.26,-341.32,-436.82,-304.89,RAIL3
37,31/03/2015,147.97,-437.07,-499.46,-788.56,RAIL3
38,31/12/2014,-491.88,-319.38,292.4,-518.86,RAIL3
39,30/09/2014,541.13,-426.21,-360.63,-245.71,RAIL3
40,30/06/2014,455.7,-287.28,-137.21,31.22,RAIL3
41,31/03/2014,-127.0,-339.78,-109.24,-576.02,RAIL3
42,31/12/2013,366.02,-226.78,457.26,596.49,RAIL3
43,30/09/2013,311.72,-218.64,238.66,331.74,RAIL3
44,30/06/2013,79.53,-209.4,-222.34,-352.21,RAIL3
45,31/03/2013,119.3,-270.27,-15.78,-166.75,RAIL3
46,31/12/2012,263.52,-175.04,860.34,948.82,RAIL3
47,30/09/2012,218.42,-171.15,-74.49,-27.22,RAIL3
48,30/06/2012,245.26,-246.99,-28.7,-30.44,RAIL3
49,31/03/2012,-66.06,-300.81,-115.67,-482.54,RAIL3
50,31/12/2011,157.06,-216.29,-41.31,-100.55,RAIL3
51,30/09/2011,189.08,-225.19,-194.03,-230.13,RAIL3
52,30/06/2011,304.31,-204.67,701.76,801.4,RAIL3
53,31/03/2011,47.44,-262.16,-130.82,-345.54,RAIL3
0,30/06/2024,43.96,-117.29,221.35,150.75,RENT3
1,31/03/2024,-2760.0,-102.64,1990.0,-869.83,RENT3
2,31/12/2023,-2020.0,-178.05,3510.0,1310.0,RENT3
3,30/09/2023,-2360.0,533.61,-722.96,-2550.0,RENT3
4,30/06/2023,-4540.0,-91.74,5510.0,873.98,RENT3
5,31/03/2023,-984.04,-74.35,1930.0,866.83,RENT3
6,31/12/2022,-6520.0,2970.0,3150.0,-401.07,RENT3
7,30/09/2022,-207.94,1650.0,-213.62,1220.0,RENT3
8,30/06/2022,-1110.0,-51.08,1170.0,8.23,RENT3
9,31/03/2022,-1260.0,-40.7,1620.0,314.91,RENT3
10,31/12/2021,-1630.0,-34.47,1560.0,-104.7,RENT3
11,30/09/2021,719.11,-46.09,-621.71,51.31,RENT3
12,30/06/2021,-2029.9999999999998,-26.43,728.72,-1320.0,RENT3
13,31/03/2021,-434.23,-40.04,-291.33,-765.59,RENT3
14,31/12/2020,450.68,-51.88,-659.19,-260.38,RENT3
15,30/09/2020,247.44,-13.42,-267.55,-33.52,RENT3
16,30/06/2020,332.25,-13.38,-64.93,253.94,RENT3
17,31/03/2020,-547.06,-37.26,990.58,406.25,RENT3
18,31/12/2019,-1020.0,-115.54,1590.0,452.17,RENT3
19,30/09/2019,-750.33,-62.88,697.65,-115.57,RENT3
20,30/06/2019,-705.96,-8.58,-747.58,-1460.0,RENT3
21,31/03/2019,-419.82,-6.68,1600.0,1170.0,RENT3
22,31/12/2018,-20.89,-13.46,223.4,189.04,RENT3
23,30/09/2018,145.21,-8.9,994.09,1130.0,RENT3
24,30/06/2018,-670.99,-14.38,-326.86,-1010.0,RENT3
25,31/03/2018,479.25,-6.1,56.75,529.9,RENT3
26,31/12/2017,-1900.0,-15.76,1320.0,-601.16,RENT3
27,30/09/2017,-621.66,-384.36,639.55,-366.47,RENT3
28,30/06/2017,-35.03,-69.32,925.45,821.11,RENT3
29,31/03/2017,117.34,-38.76,-286.13,-207.55,RENT3
30,31/12/2016,-109.23,-47.58,679.73,522.93,RENT3
31,30/09/2016,-190.69,-37.71,-69.38,-297.78,RENT3
32,30/06/2016,-45.88,-32.7,-65.08,-143.66,RENT3
33,31/03/2016,119.01,-8.6,115.27,225.67,RENT3
34,31/12/2015,-76.64,-48.55,223.05,97.86,RENT3
35,30/09/2015,66.19,44.96,-47.51,63.63,RENT3
36,30/06/2015,4.77,-26.1,-128.26,-149.59,RENT3
37,31/03/2015,2.28,-30.68,11.41,-16.99,RENT3
38,31/12/2014,55.57,-39.45,82.67,98.79,RENT3
39,30/09/2014,100.94,-23.01,278.32,356.26,RENT3
40,30/06/2014,-79.37,-122.08,-57.08,-258.54,RENT3
41,31/03/2014,176.25,-9.78,16.48,182.95,RENT3
42,31/12/2013,173.82,-14.71,60.63,219.73,RENT3
43,30/09/2013,32.51,-21.22,-74.24,-62.95,RENT3
44,30/06/2013,30.13,-10.42,-63.21,-43.5,RENT3
45,31/03/2013,85.16,-7.71,-3.86,73.59,RENT3
46,31/12/2012,86.89,-16.54,324.08,394.43,RENT3
47,30/09/2012,2.7,-28.21,-218.97,-244.48,RENT3
48,30/06/2012,181.96,-19.18,-201.56,-38.77,RENT3
49,31/03/2012,9.97,-16.84,8.57,1.69,RENT3
50,31/12/2011,43.4,-25.64,128.63,146.39,RENT3
51,30/09/2011,77.32,-14.13,17.22,80.41,RENT3
52,30/06/2011,-61.34,-11.26,179.67,107.07,RENT3
53,31/03/2011,-5.12,-11.97,-21.47,-38.55,RENT3
0,30/06/2024,13890.0,-654.37,-4380.0,8850.0,SANB11
1,31/03/2024,-70660.0,1570.0,-17490.0,-86590.0,SANB11
2,31/12/2023,,,,,SANB11
3,30/09/2023,60210.0,-607.62,-2220.0,56950.0,SANB11
4,30/06/2023,-10920.0,-1740.0,11590.0,-624.04,SANB11
5,31/03/2023,-6710.0,2490.0,-6630.0,-10850.0,SANB11
6,31/12/2022,,,,,SANB11
7,30/09/2022,2050.0,-343.53,2530.0,4230.0,SANB11
8,30/06/2022,-6840.0,-904.42,25630.0,17880.0,SANB11
9,31/03/2022,11370.0,-423.79,-14310.0,-3370.0,SANB11
10,31/12/2021,6400.0,-1270.0,-3200.0,1930.0,SANB11
11,30/09/2021,-10370.0,-747.16,2220.0,-8900.0,SANB11
12,30/06/2021,-5560.0,-448.66,3450.0,-2550.0,SANB11
13,31/03/2021,16340.0,537.75,-3130.0,13740.0,SANB11
14,31/12/2020,3900.0,-48.0,-5620.0,-1770.0,SANB11
15,30/09/2020,990.04,-373.73,-9780.0,-9170.0,SANB11
16,30/06/2020,18960.0,-455.8,-9890.0,8600.0,SANB11
17,31/03/2020,18460.0,-285.58,-8850.0,9340.0,SANB11
18,31/12/2019,12470.0,310.68,-7920.0,4860.0,SANB11
19,30/09/2019,1290.0,-215.36,-3990.0,-2900.0,SANB11
20,30/06/2019,4330.0,-568.86,-1970.0,1800.0,SANB11
21,31/03/2019,6770.0,-1830.0,-12330.0,-7390.0,SANB11
22,31/12/2018,-6620.0,-1850.0,5830.0,-2640.0,SANB11
23,30/09/2018,2860.0,-547.19,2310.0,4620.0,SANB11
24,30/06/2018,10900.0,587.27,-10200.0,1290.0,SANB11
25,31/03/2018,1130.0,-552.3,-1240.0,-659.46,SANB11
26,31/12/2017,13230.0,-684.21,-3880.0,8670.0,SANB11
27,30/09/2017,2230.0,-249.41,-10080.0,-8100.0,SANB11
28,30/06/2017,15870.0,-270.96,-13190.0,2540.0,SANB11
29,31/03/2017,18960.0,-248.42,-17150.0,1430.0,SANB11
30,31/12/2016,3780.0,-81.38,78.72,2560.0,SANB11
31,30/09/2016,-2730.0,-605.37,-8410.0,-9980.0,SANB11
32,30/06/2016,2800.0,-269.78,-1140.0,-18.23,SANB11
33,31/03/2016,2900.0,-311.75,-8720.0,-7560.0,SANB11
34,31/12/2015,-2040.0,-795.24,-5690.0,-6420.0,SANB11
35,30/09/2015,5570.0,671.13,2580.0,8810.0,SANB11
36,30/06/2015,5260.0,-243.02,3450.0,8470.0,SANB11
37,31/03/2015,-4760.0,-393.71,4019.9999999999995,-1130.0,SANB11
38,31/12/2014,-9350.0,-1040.0,-3540.0,-13940.0,SANB11
39,30/09/2014,19970.0,-1730.0,540.57,18780.0,SANB11
40,30/06/2014,-408.62,-231.72,1880.0,1240.0,SANB11
41,31/03/2014,-14300.0,-155.22,-6220.0,-20670.0,SANB11
42,31/12/2013,5740.0,-936.98,2610.0,7410.0,SANB11
43,30/09/2013,13090.0,-630.45,-4070.0000000000005,8390.0,SANB11
44,30/06/2013,-6820.0,-325.46,-224.9,-7370.0,SANB11
45,31/03/2013,9720.0,-423.24,652.93,9950.0,SANB11
46,31/12/2012,-9370.0,-525.36,4260.0,-5640.0,SANB11
47,30/09/2012,11140.0,-788.39,-2450.0,7900.0,SANB11
